birth_city,news_updated,rotowire_id,injury_body_part,gsis_id,birth_date,years_exp,weight,depth_chart_position,high_school,sport,last_name,player_id,birth_state,team,status,number,yahoo_id,injury_status,position,pandascore_id,search_rank,rotoworld_id,search_full_name,full_name,espn_id,height,search_first_name,fantasy_data_id,hashtag,sportradar_id,stats_id,age,practice_description,injury_start_date,injury_notes,depth_chart_order,swish_id,college,birth_country,metadata,fantasy_positions,first_name,active,search_last_name,practice_participation
,,13325,,,1995-05-01,4,230,,Woodlands,nfl,Downey,5708,,,Active,0,31728,,DE,,9999999,,daseandowney,Da'Sean Downey,3125931,76,dasean,20631,#daseandowney-NFL-FA-0,aeb2566b-6a0e-4f02-8f75-75a8a9c21043,,26,,,,,,Massachusetts,,,['DL'],Da'Sean,True,downey,
,1570309238991,12391,,00-0033260,1994-06-11,5,246,,Don Bosco Prep (NJ),nfl,Hennessy,4325,,NYJ,Active,42,30525,,LS,,9999999,,thomashennessy,Thomas Hennessy,2983155,74,thomas,19178,#thomashennessy-NFL-NYJ-42,04ae0bca-f5c5-483b-bf55-967f1423cb45,,27,,,,,698676,Duke,,,['LS'],Thomas,True,hennessy,
,1553467514764,5960,,00-0026995,1988-05-11,11,198,,Kirkwood (MO),nfl,Maclin,411,,,Inactive,18,9283,,WR,,9999999,5169,jeremymaclin,Jeremy Maclin,12579,"6'0""",jeremy,8914,#jeremymaclin-NFL-FA-18,5f05de83-f15d-42f1-8271-284ca54f63de,333818,32,,,,,,Missouri,,,['WR'],Jeremy,False,maclin,
,1640176227449,10675,,00-0031713,1992-01-18,7,309,LDT,Grandview (MO),nfl,Williams,2668,,,Active,0,28815,,DT,,9999999,10885,xavierwilliams,Xavier Williams,2508191,74,xavier,17136,#xavierwilliams-NFL-FA-0,8363a880-0f4d-44be-bad7-2815c7c3ea00,552438,29,,,,2,552438,Northern Iowa,,{'injury_override_regular_2020_5': 'COV'},['DL'],Xavier,True,williams,
,1564184455174,10312,,00-0032154,1993-02-24,7,287,,Centerville (OH),nfl,Bennett,2482,,,Inactive,0,28568,,DT,,9999999,,michaelbennett,Michael Bennett,2576371,74,michael,16940,#michaelbennett-NFL-FA-0,eb96d887-4380-491e-b22f-b0cdd0bd64f5,,28,,,,,,Ohio State,,,['DL'],Michael,False,bennett,
,,9623,,,1991-11-20,6,240,,Solon (IA),nfl,Morris,2285,,,Inactive,40,28220,,LB,,9999999,,jamesmorris,James Morris,17380,"6'2""",james,16716,#jamesmorris-NFL-FA-40,66bc6198-6bdb-41df-95c0-93a8ea08b3c4,,28,,,,,,Iowa,,,['LB'],James,False,morris,
,1608938141494,11221,,00-0033080,1993-01-29,6,245,,Manchester (CT),nfl,DeValve,3296,,,Inactive,86,29372,,TE,,1013,,sethdevalve,Seth DeValve,2566659,75,seth,18057,#sethdevalve-NFL-FA-86,a2451bf7-83dd-496c-b527-c14d8d518598,623676,28,,,,,,Princeton,,,['TE'],Seth,True,devalve,
,1647722714415,5653,, 00-0026300,1986-05-15,14,201,QB,Oakland Tech (CA),nfl,Johnson,260,,DEN,Active,0,8937,,QB,,9999999,4706,joshjohnson,Josh Johnson,11394,74,josh,6489,#joshjohnson-NFL-DEN-0,73e133bf-d3f7-4fda-bd25-2fde66cb8ee1,273278,35,,,,2,273278,San Diego,,,['QB'],Josh,True,johnson,
,,11047,,00-0032499,1993-03-25,6,234,,Williamsville North (NY),nfl,Gronkowski,3509,,,Inactive,47,29550,,FB,,9999999,,glenngronkowski,Glenn Gronkowski,2977698,75,glenn,18275,#glenngronkowski-NFL-FA-47,60aa9a85-1fc6-4b65-a350-34ec09456791,652823,28,,,,,,Kansas State,,,['RB'],Glenn,False,gronkowski,
,1649869557668,9255,,00-0031235,1992-11-05,8,198,LWR,Isidore Newman (LA),nfl,Beckham,2078,,LAR,Active,3,27540,,WR,,65,9403,odellbeckham,Odell Beckham,16733,71,odell,16389,#odellbeckham-NFL-LAR-3,354dec38-b88b-4ba0-8974-859123f27c45,589984,29,,,,1,589984,LSU,,,['WR'],Odell,True,beckham,
,1627270559737,13678,, 00-0035536,1996-02-08,3,305,C,Pine Forest (NC),nfl,Gaillard,6058,,CIN,Active,61,32011,,C,,9999999,,lamontgaillard,Lamont Gaillard,3128707,75,lamont,20763,#lamontgaillard-NFL-CIN-61,0c8b0581-9ed2-488b-bcaa-ef783261dfd1,,26,,,,3,822861,Georgia,,,['OL'],Lamont,True,gaillard,
,1637863223236,13954,,00-0034112,1995-09-18,4,300,C,Brenham (TX),nfl,Schlottmann,5439,,MIN,Active,0,31382,,G,,9999999,,austinschlottmann,Austin Schlottmann,4038544,78,austin,20482,#austinschlottmann-NFL-MIN-0,dbed6759-8ce2-4f1b-8757-aab4ec66dcc9,,26,,,,2,822439,TCU,,{'injury_override_regular_2020_5': 'COV'},"['OL', 'OG']",Austin,True,schlottmann,
,,,,,,0,0,,,nfl,Woodward,7029,,,Inactive,,,NA,LB,,9999999,,davidwoodward,David Woodward,,,david,21975,#davidwoodward-NFL-FA,,,,,,,,,Utah State,,,['LB'],David,False,woodward,
,,,,,1992-09-12,5,316,,Trenton West (NJ),nfl,Levy,4516,,,Active,65,30692,,G,,9999999,,richardlevy,Richard Levy,2974242,78,richard,19388,#richardlevy-NFL-FA-65,a9d0176f-f295-4417-9a1d-10a779e8e10a,,29,,,,,,Connecticut,,,['OL'],Richard,True,levy,
,,,,,,0,206,,,nfl,Dowell,7034,,,Inactive,,,NA,S,,9999999,,daviddowell,David Dowell,,"6'1""",david,22107,#daviddowell-NFL-FA,,,,,,,,,Michigan State,,,['DB'],David,False,dowell,
,1641346229667,15035,,,1998-04-17,2,255,RDE,St. Paul's Episcopal (AL),nfl,Huff,7391,,NYJ,Active,47,33335,,DE,,9999999,,brycehuff,Bryce Huff,4039375,75,bryce,22377,#brycehuff-NFL-NYJ-47,07b963d4-aef7-4874-ba04-f9b1ec1142d3,,23,,,,2,943627,Memphis,,,"['LB', 'DL']",Bryce,True,huff,
,1637626829797,12666,,00-0034515,1995-02-20,4,200,LCB,Whale Branch Early College (SC),nfl,Delaney,5658,,TB,Active,30,31261,,CB,,9999999,,deedelaney,Dee Delaney,3049726,71,dee,20429,#deedelaney-NFL-TB-30,5d61b458-9b4e-4016-9983-7add180b698d,,27,,,,2,749695,Miami (FL),,,['DB'],Dee,True,delaney,
,,13335,,00-0034703,1994-02-16,4,170,,Radnor,nfl,Wilson,5714,,,Active,84,31718,,WR,,9999999,,timwilson,Tim Wilson,4339828,69,tim,20634,#timwilson-NFL-FA-84,97c06a6b-a83c-4bec-9891-ad356761964c,1116613,27,,,,,,East Stroudsburg,,,['WR'],Tim,True,wilson,
,,10622,,,1990-01-24,0,307,,,nfl,Reynolds,2757,,,Inactive,79,27931,,DT,,9999999,,micajahreynolds,Micajah Reynolds,17239,"6'5""",micajah,17225,#micajahreynolds-NFL-FA-79,ef3eb284-4395-44c6-86c2-dd1fec7d2fd5,,27,,,,,,Michigan State,,,['DL'],Micajah,False,reynolds,
,1648153522486,13430,, 00-0035293,1995-12-10,3,187,,Pittsburg (CA),nfl,Crawford,6285,,JAX,Active,0,32027,,DB,,9999999,,xaviercrawford,Xavier Crawford,3860287,71,xavier,21127,#xaviercrawford-NFL-JAX-0,c3ff85db-bad4-444c-9123-812c933c8227,,26,,,,,865794,Central Michigan,,,['DB'],Xavier,True,crawford,
,,,,,,0,,,,nfl,Rice,4855,,,Inactive,97,,,DE,,9999999,256,simeonrice,Simeon Rice,,,simeon,3909,#simeonrice-NFL-FA-97,,,,,,,,,,,,['DL'],Simeon,False,rice,
,1529016601651,12335,,00-0033736,1991-11-26,5,250,,Skyline (UT),nfl,Brown,4673,,,Active,30,30757,,FB,,9999999,,algernonbrown,Algernon Brown,2513199,73,algernon,19573,#algernonbrown-NFL-FA-30,e73a5644-c7a2-425b-898e-da72c16f9b87,558876,30,,,,,,Brigham Young,,,['RB'],Algernon,True,brown,
,1633796759689,13009,,00-0034429,1997-03-31,4,365,LT,Condell Park (AUS),nfl,Mailata,5362,,PHI,Active,68,31203,,T,,9999999,,jordanmailata,Jordan Mailata,4334215,80,jordan,20042,#jordanmailata-NFL-PHI-68,4c01d331-f294-4836-bbfc-3369829d66c8,,25,,,,1,1115235,,,,"['OT', 'OL']",Jordan,True,mailata,
,,15788,,,,1,255,,Fletcher (FL),nfl,Jackson,8088,,MIA,Active,60,,,TE,,,,kalifjackson,Kalif Jackson,,77,kalif,,#kalifjackson-NFL-MIA-60,144b61dd-de7c-4433-a3dc-606dbaa8e897,,,,,,,,Grambling State,,{'rookie_year': '2021'},['TE'],Kalif,True,jackson,
,,11651,,,,0,194,,,nfl,Chisum,3935,,,Inactive,3,30062,,WR,,9999999,,alexchisum,Alex Chisum,,"6'3""",alex,18766,#alexchisum-NFL-FA-3,,606535,,,,,,,Cincinnati,,,['WR'],Alex,False,chisum,
,1647527105133,11756,,00-0033785,1993-12-25,5,358,RT,Lakes (WA),nfl,Banner,4167,,PIT,Active,72,30250,,T,,9999999,,zachbanner,Zach Banner,2971616,80,zach,19013,#zachbanner-NFL-PIT-72,d088fb7a-694a-4286-a51d-4a13ec398088,,28,,,,2,691059,USC,,{'injury_override_regular_2020_5': 'Active'},"['OT', 'OL']",Zach,True,banner,
,1649714446971,15145,,,1996-04-27,2,305,LT,Grand Street Campus (NY),nfl,Seymour,7497,,LV,Active,63,33326,,OT,,9999999,,kamaalseymour,Kamaal Seymour,3930054,78,kamaal,22471,#kamaalseymour-NFL-LV-63,eac6612e-0eab-4a65-9057-60fc95d9ca3a,,25,,,,3,,Rutgers,,,"['OT', 'OL']",Kamaal,True,seymour,
,1566513622457,12767,,00-0034685,1995-11-27,4,194,,Central,nfl,Campbell,5350,,,Active,35,31152,,CB,,9999999,,chriscampbell,Chris Campbell,3116159,73,chris,20397,#chriscampbell-NFL-FA-35,6eae8044-47a4-4cd8-9c4e-6539afdf3837,,26,,,,,,Penn State,,,['DB'],Chris,True,campbell,
,,8331,,,1988-11-05,8,260,,Marshall (TX),nfl,Solomon,1096,,,Inactive,54,,,LB,,9999999,,scottsolomon,Scott Solomon,15028,"6'3""",scott,13950,#scottsolomon-NFL-FA-54,7ecb3b2d-a7ce-442a-ae6f-b4f21458088b,,31,,,,,,Rice,,,['LB'],Scott,False,solomon,
,1641850539786,14773,,,1996-08-02,2,193,RB,Knoxville West (TN),nfl,Cottrell,7466,,JAX,Active,31,33123,,RB,,9999999,,nathancottrell,Nathan Cottrell,3917812,71,nathan,22441,#nathancottrell-NFL-JAX-31,bc43e18a-c2f9-4e49-a90c-41a95cffa736,,25,,,,4,877704,Georgia Tech,,,['RB'],Nathan,True,cottrell,
,1573600255184,11694,,00-0033966,1995-08-08,5,245,,Virginia Beach Salem (VA),nfl,Hodges,4184,,,Active,0,30314,,TE,,9999999,12275,buckyhodges,Bucky Hodges,3045466,78,bucky,19030,#buckyhodges-NFL-FA-0,aad59ab5-1450-465d-96a6-fb10a9fca368,742420,26,,,,,,Virginia Tech,,,['TE'],Bucky,True,hodges,
,,8120,,,1990-03-10,4,323,,,nfl,Adams,1087,,,Inactive,71,25766,,OT,,9999999,,mikeadams,Mike Adams,8133,"6'7""",mike,13912,#mikeadams-NFL-FA-71,acb6e6a0-6ebc-481c-a8f5-4114230ffa16,,28,,,,,,Ohio State,,,['OL'],Mike,False,adams,
,,,,,1992-12-18,0,203,,,nfl,Daniels,2573,,,Inactive,87,28836,,WR,,9999999,,davarisdaniels,DaVaris Daniels,2579839,"6'2""",davaris,17038,#davarisdaniels-NFL-FA-87,4dc15ea6-09ee-4a4d-b163-817fbbddfedf,608906,24,,,,,,Notre Dame,,,['WR'],DaVaris,False,daniels,
,1545948657468,10711,,00-0031847,1993-01-23,7,223,,Chatham (NY),nfl,Keyes,2833,,,Inactive,0,28788,,LB,,9999999,,joshkeyes,Josh Keyes,2576461,74,josh,17301,#joshkeyes-NFL-FA-0,5651ca6a-4d61-41ec-8bf4-341069ee0591,605383,28,,,,,,Boston College,,,['LB'],Josh,False,keyes,
,1630688119989,13862,, 00-0035141,1995-10-19,3,322,LG,Raleigh Enloe (NC),nfl,Haynes,6077,,SEA,Active,60,31956,,OG,,9999999,,philhaynes,Phil Haynes,3136374,76,phil,20796,#philhaynes-NFL-SEA-60,03f235b8-e338-450d-9107-8103b7d0a32d,,26,,,,2,840340,Wake Forest,,,"['OL', 'OG']",Phil,True,haynes,
,1609433117688,9448,,00-0031128,1990-09-30,8,320,RG,Middleton (WI),nfl,Groy,2109,,,Inactive,72,27836,,G,,9999999,9627,ryangroy,Ryan Groy,17063,77,ryan,16433,#ryangroy-NFL-FA-72,a2e26ea7-db98-4611-8947-692b0cedb541,,31,,,,2,,Wisconsin,,,['OL'],Ryan,True,groy,
,1642085108562,14947,,,1995-05-24,2,293,RDT,,nfl,Bada,7410,,WAS,Active,64,33185,,DT,,9999999,,davidbada,David Bada,4686421,76,david,22393,#davidbada-NFL-WAS-64,4faa0d20-a129-4bb4-9fb1-10690c00641c,,26,,,,3,1215104,,,,['DL'],David,True,bada,
,1640654151163,7439,,00-0027993,1989-07-12,11,315,C,Rain (AL),nfl,Hudson,879,,ARI,Active,61,24842,,OL,,9999999,6612,rodneyhudson,Rodney Hudson,14013,74,rodney,13037,#rodneyhudson-NFL-ARI-61,1f0d9995-7ace-44ab-8d61-2f3924d5b75d,,32,,,,1,402102,Florida State,,,['OL'],Rodney,True,hudson,
,,,,,1992-04-29,0,252,,,nfl,Coley,2726,,,Inactive,52,29125,,OLB,,9999999,,henrycoley,Henry Coley,2512652,"6'1""",henry,17194,#henrycoley-NFL-FA-52,30baa037-e39b-4bfb-860f-da0cd843ac34,,25,,,,,,Virginia,,,['LB'],Henry,False,coley,
,,,,,1992-11-20,0,305,RG,,nfl,Tucker,3812,,,Inactive,68,29932,,G,,9999999,,corytucker,Cory Tucker,,"6'4""",cory,18628,#corytucker-NFL-FA-68,,,25,,,,2,,Slippery Rock,,,['OL'],Cory,False,tucker,
,1537647304308,9106,,00-0030033,1991-01-01,9,235,,Loyola Blakefield (MD),nfl,Garvin,1688,,,Inactive,0,27275,,LB,,9999999,,terencegarvin,Terence Garvin,16457,75,terence,15530,#terencegarvin-NFL-FA-0,d9f211f9-6028-4153-a9a8-f4d05298e6e4,513840,31,,,,,,West Virginia,,,['LB'],Terence,False,garvin,
,,,,,1998-08-08,1,305,LG,McKinleyville,nfl,Spalding,7937,,,Active,60,,,OL,,,,kylespalding,Kyle Spalding,,78,kyle,,#kylespalding-NFL-FA-60,c44ee7df-a1fb-4fe3-a853-2c34f4e52297,,23,,,,3,,San Diego State,,,['OL'],Kyle,True,spalding,
,1629831025988,13470,, 00-0035597,1994-01-17,3,182,LWR,Cedar City (UT),nfl,Ursua,6168,,SEA,Inactive,15,32068,,WR,,9999999,,johnursua,John Ursua,3933064,69,john,20970,#johnursua-NFL-SEA-15,c00e0b6f-367f-4cf5-ba11-d23b1aa114f1,886186,28,,,,3,886186,Hawaii,,,['WR'],John,True,ursua,
,1641515120401,15753,,,1998-11-21,1,230,LILB,Capital (WV),nfl,Etheridge,7982,,ATL,Active,48,,,LB,,9999999,,dorianetheridge,Dorian Etheridge,,75,dorian,,#dorianetheridge-NFL-ATL-48,ccb8931d-221c-41d3-9b9b-a4c4efa56edd,,23,,,,2,1062330,Louisville,,,['LB'],Dorian,True,etheridge,
,1579798522198,,,,,0,,,,nfl,Kubiak,3962,,,Inactive,0,,,,,9999999,8347,garykubiak,Gary Kubiak,,,gary,18795,#garykubiak-NFL-FA-0,,,,,,,,,,,,,Gary,False,kubiak,
,1544200525495,8126,,00-0029254,1988-09-16,10,305,,Merrill F. West (CA),nfl,Silatolu,1184,,,Inactive,65,25750,,G,,9999999,,aminisilatolu,Amini Silatolu,14981,76,amini,14345,#aminisilatolu-NFL-FA-65,22b17923-9927-42ad-9c57-d9e89c5dd61b,,33,,,,,,Midwestern State,,,['OL'],Amini,False,silatolu,
,1520267401316,4731,,,1984-04-15,14,210,,Lincoln (FL),nfl,Cromartie,649,,,Inactive,31,7768,,CB,,9999999,3671,antoniocromartie,Antonio Cromartie,9605,"6'2""",antonio,11692,#antoniocromartie-NFL-FA-31,2a597ad9-d626-4d0f-bdab-0d4eaa9343f0,215382,36,,,,,,Florida State,,,['DB'],Antonio,False,cromartie,
,1641948658473,15224,,,,1,206,,Stratford (TX),nfl,Boyd,7532,,,Inactive,35,,,RB,,,,rakeemboyd,Rakeem Boyd,,72,rakeem,,#rakeemboyd-NFL-FA-35,3d959d65-5c4c-4de4-bc6a-1bbc4f0c0bcf,,,,,,,,Arkansas,,"{'source_id': '06938b5f-fc27-4871-89ae-6eda4ea34554', 'rookie_year': '2021'}",['RB'],Rakeem,True,boyd,
,1525462501267,5732,,,1986-04-08,12,260,,Clay (FL),nfl,Avril,170,,,Inactive,56,8869,,DE,,9999999,4834,cliffavril,Cliff Avril,11326,"6'3""",cliff,4399,#cliffavril-NFL-FA-56,d631b4a7-1ce6-4355-9cce-e61cb175c78c,266676,34,,,,,,Purdue,,,['DL'],Cliff,False,avril,
,,,,,1996-08-19,0,180,,Blue Springs South (MO),nfl,Dandridge,8165,,KC,Active,0,,,DB,,9999999,,brandindandridge,Brandin Dandridge,,71,brandin,,#brandindandridge-NFL-KC-0,0a47c250-8857-11ec-a871-09dd6a6e826e,,25,,,,,1185904,Missouri Western,,{'override_active': 'false'},['DB'],Brandin,False,dandridge,
,,4916,,,1983-01-12,14,242,,Mount Vernon (SD),nfl,Greenway,249,,,Inactive,52,7766,,LB,,9999999,3618,chadgreenway,Chad Greenway,9603,"6'2""",chad,6285,#chadgreenway-NFL-FA-52,9634e162-5ff5-4372-b72b-ee1b0cb73a0d,,37,,,,,,Iowa,,,['LB'],Chad,False,greenway,
,1647984914347,12826,,00-0034401,1995-03-25,4,218,QB,NSU University School (FL),nfl,White,5089,,NYJ,Active,5,31141,,QB,,9999999,,mikewhite,Mike White,3051381,76,mike,19972,#mikewhite-NFL-NYJ-5,f4808328-86e9-459d-a2bc-18e90c7d211e,741785,27,,,,2,741785,Western Kentucky,,,['QB'],Mike,True,white,
,,11553,,,1993-12-28,0,315,,,nfl,Lake,3794,,,Inactive,62,29768,,NT,,9999999,,darrenlake,Darren Lake,2979851,"6'3""",darren,18608,#darrenlake-NFL-FA-62,,,24,,,,,,Alabama,,,['DL'],Darren,False,lake,
,1640815836632,10300,,00-0031923,1992-04-23,7,302,C,Anderson (OH),nfl,Mancz,2986,,BUF,Active,62,28894,,OL,,9999999,,gregmancz,Greg Mancz,2516865,76,greg,17491,#gregmancz-NFL-BUF-62,7d58beec-bd16-475d-bf08-9137b86aef17,,29,,,,2,559273,Toledo,,,"['OL', 'OG']",Greg,True,mancz,
,1642736105426,14330,, 00-0035705,1998-07-18,3,190,SS,Downey (CA),nfl,Thompson,6711,,ARI,Active,34,32623,,DB,,263,14803,jalenthompson,Jalen Thompson,4043089,71,jalen,21635,#jalenthompson-NFL-ARI-34,56992f39-70e7-4b6a-86da-0a4776504e7a,910649,23,,,,1,910649,Washington State,,,['DB'],Jalen,True,thompson,
,1647618324033,10793,,00-0031795,1992-12-29,7,292,RDE,D. W. Daniel (SC),nfl,Williams,2827,,DEN,Active,90,28982,,DT,,9999999,,deshawnwilliams,DeShawn Williams,2576508,73,deshawn,17295,#deshawnwilliams-NFL-DEN-90,9492f51a-22eb-465f-b3bb-aaee81ce76f5,,29,,,,1,602119,Clemson,,{'injury_override_regular_2020_5': 'COV'},['DL'],DeShawn,True,williams,
,,10846,,,1991-10-10,1,298,,,nfl,McBryde,2954,,,Inactive,60,29011,,DT,,9999999,,bjmcbryde,BJ McBryde,2513043,"6'5""",bj,17432,#bjmcbryde-NFL-FA-60,7f341885-868f-4bc2-bbd2-f8a2ef80a7d9,,26,,,,,,Connecticut,,,['DL'],BJ,False,mcbryde,
,,,,,1984-12-27,7,260,,,nfl,McClain,121,,,Inactive,33,,,RB,,9999999,,leronmcclain,LeRon McClain,,"6'0""",leron,3312,#leronmcclain-NFL-FA-33,,,32,,,,,,Alabama,,,['RB'],LeRon,False,mcclain,
,1636747557936,13819,, 00-0035290,1995-11-13,3,191,FS,Miami Killian (FL),nfl,Johnson,5930,,BUF,Active,46,32013,,DB,,9999999,,jaquanjohnson,Jaquan Johnson,3672862,70,jaquan,20834,#jaquanjohnson-NFL-BUF-46,c128dad7-899d-4bdf-af9b-9c205dbd4666,,26,,,,2,865999,Miami (FL),,,['DB'],Jaquan,True,johnson,
,1528985101937,11597,,00-0032625,1994-05-17,6,191,,Norristown (PA),nfl,Shippen,3762,,,Active,12,29837,,WR,,9999999,,brandonshippen,Brandon Shippen,2976250,71,brandon,18574,#brandonshippen-NFL-FA-12,83d24498-84d5-4c73-a41f-cae0b801a904,692387,27,,,,,,Temple,,,['WR'],Brandon,True,shippen,
,,5718,,,1985-03-08,12,325,,Fitch (OH),nfl,McGlynn,213,,,Inactive,77,,,G,,9999999,,mikemcglynn,Mike McGlynn,11343,"6'4""",mike,5378,#mikemcglynn-NFL-FA-77,b28f7867-8f2a-444b-b6d1-3264497bf963,,35,,,,,,Pittsburgh,,,['OL'],Mike,False,mcglynn,
,1575419158405,13518,, 00-0035471,1996-01-14,3,226,,Richmond Hill (GA),nfl,Fitzgerald,6606,,,Active,0,32479,,QB,,9999999,,nickfitzgerald,Nick Fitzgerald,3087801,77,nick,21425,#nickfitzgerald-NFL-FA-0,5b9c1f26-de51-4dbb-bf9b-6e8ea6eb6968,822971,25,,,,,,Mississippi State,,,['QB'],Nick,True,fitzgerald,
,,,,,1990-12-05,3,214,,,nfl,Ball,1454,,,Inactive,31,26681,,RB,,9999999,7407,monteeball,Montee Ball,15823,"5'10""",montee,15036,#monteeball-NFL-FA-31,e1156c37-6175-4a40-a4d1-8a5b77f9da28,500684,27,,,,,,Wisconsin,,,['RB'],Montee,False,ball,
,,15738,,,1998-05-09,1,200,SS,Mission Hills (CA),nfl,Warner,8065,,TB,Active,22,,,DB,,9999999,,troywarner,Troy Warner,,73,troy,,#troywarner-NFL-TB-22,d605a0ff-be2b-4e1c-9486-57dce43df0b6,,23,,,,3,912821,Brigham Young,,,['DB'],Troy,True,warner,
,1647743112578,10055,,00-0031544,1994-06-17,7,210,LWR,Northwestern (FL),nfl,Cooper,2309,,CLE,Active,2,28392,,WR,,43,10310,amaricooper,Amari Cooper,2976499,73,amari,16765,#amaricooper-NFL-CLE-2,00f88be8-45f9-4237-b2b8-3271ec790d07,650914,27,,,,1,650914,Alabama,,,['WR'],Amari,True,cooper,
,1642722003960,12636,,00-0034730,1994-06-09,4,215,WILL,Dr. Phillips (FL),nfl,Harris,5370,,SF,Active,36,31154,,LB,,9999999,,marcellharris,Marcell Harris,3043110,72,marcell,20000,#marcellharris-NFL-SF-36,d1e280f9-6df0-45d9-841e-0cfe6ea081b1,737869,27,,,,2,737869,Florida,,,['DB'],Marcell,True,harris,
,1627274160001,9107,,00-0029946,1991-09-08,9,318,,Northside (GA),nfl,Jones,1663,,,Injured Reserve,0,27104,,DT,,759,8896,abryjones,Abry Jones,16376,76,abry,15441,#abryjones-NFL-FA-0,ecacc01a-e71d-4028-9bb7-37fcee0f1708,,30,,,,,,Georgia,,,['DL'],Abry,True,jones,
,,,,,,0,181,,,nfl,Philips,5216,,,Inactive,3,,NA,WR,,9999999,,ervinphilips,Ervin Philips,3123996,"5'11""",ervin,20187,#ervinphilips-NFL-FA-3,,,,,,,,,None,,{'override_active': 'false'},['WR'],Ervin,False,philips,
,1643154334844,14656,,,1996-11-28,2,188,RB,Pike (IN),nfl,Bellamy,6959,,,Active,0,32926,,RB,,9999999,,levantebellamy,LeVante Bellamy,3916721,69,levante,21846,#levantebellamy-NFL-FA-0,53022661-b6bb-481b-9ce8-b603e521925f,,25,,,,2,885494,Western Michigan,,{'injury_override_regular_2020_5': 'COV'},['RB'],LeVante,True,bellamy,
,,11279,,,1994-07-27,0,201,,,nfl,Parks,3727,,,Inactive,83,29738,,WR,,9999999,,dennisparks,Dennis Parks,,"6'1""",dennis,18535,#dennisparks-NFL-FA-83,c914b378-32c9-46b6-864e-feb15450da13,,24,,,,,,Rice,,,['WR'],Dennis,False,parks,
,1640644251186,14155,, 00-0035108,1997-02-13,3,189,FS,San Gorgonio (CA),nfl,Meadors,6354,,CLE,Active,49,32145,,DB,,9999999,,natemeadors,Nate Meadors,3886327,71,nate,21333,#natemeadors-NFL-CLE-49,78ca0233-a32a-4435-ba06-6ececaa3c537,,25,,,,3,868875,UCLA,,,['DB'],Nate,True,meadors,
,1642088708825,15447,,,1999-09-22,1,210,LWR,St. Thomas Aquinas (FL),nfl,Palmer,7670,,LAC,Active,5,,,WR,,227,,joshuapalmer,Joshua Palmer,,73,joshua,,#joshuapalmer-NFL-LAC-5,857fcc59-10e8-4194-bd7d-41bc5f72a47f,,22,,,,2,1059612,Tennessee,,,['WR'],Joshua,True,palmer,
,1647496240798,15103,,,1997-07-18,2,190,LCB,Olentangy (OH),nfl,Williams,7170,,NYG,Active,34,33090,,CB,,9999999,,jarrenwilliams,Jarren Williams,3911073,71,jarren,22172,#jarrenwilliams-NFL-NYG-34,66d74e2b-9a7f-406f-97db-b5b82f0c4cd2,,24,,,,2,875165,Albany,,,['DB'],Jarren,True,williams,
,,9896,,,1989-05-14,1,205,,,nfl,Williams,2165,,,Inactive,35,27893,,RB,,9999999,,dominiquewilliams,Dominique Williams,17097,"5'9""",dominique,16518,#dominiquewilliams-NFL-FA-35,b154d934-f3f6-4d02-9d17-e2c968118ce1,518637,29,,,,,,Wagner,,,['RB'],Dominique,False,williams,
,1519421401244,5342,,,1984-01-21,13,250,,Ottawa Hills (MI),nfl,Harris,3,,,Inactive,45,8301,,LB,,9999999,4197,davidharris,David Harris,10491,"6'2""",david,184,#davidharris-NFL-FA-45,c348bf8a-bc99-45fb-b1c8-04f487418d3c,215498,36,,,,,,Michigan,,,['LB'],David,False,harris,
,1644198045427,8040,,00-0029701,1988-07-27,10,217,QB,Big Spring (TX),nfl,Tannehill,1049,,TEN,Active,17,25718,,QB,,133,7417,ryantannehill,Ryan Tannehill,14876,76,ryan,13799,#ryantannehill-NFL-TEN-17,5812204c-6dae-4450-8011-99e0f72864ac,380960,33,,,,1,380960,Texas A&M,,{'injury_override_regular_2020_5': 'Active'},['QB'],Ryan,True,tannehill,
,1641469515684,15001,,,1997-04-01,2,230,LILB,J.W. Sexton (MI),nfl,Wilborn,7185,,GB,Active,57,33067,,LB,,9999999,,raywilborn,Ray Wilborn,4361650,75,ray,22187,#raywilborn-NFL-GB-57,91584998-260d-4d2e-a154-e4b6f7886ff0,,25,,,,3,1108970,Ball State,,,"['LB', 'DB']",Ray,True,wilborn,
,,10004,,,1992-05-20,6,190,,,nfl,Jacobs,1871,,,Injured Reserve,46,27981,,DB,,9999999,,tramainjacobs,Tramain Jacobs,17182,"6'1""",tramain,16087,#tramainjacobs-NFL-FA-46,19b0a893-6e16-4ece-8fef-0f2fbd819d86,,28,,,,,,Texas A&M,,,['DB'],Tramain,False,jacobs,
,1642198523302,12899,,00-0034766,1996-02-23,4,253,LTE,Norcross (GA),nfl,Herndon,5009,,MIN,Active,89,31077,,TE,,596,13228,chrisherndon,Chris Herndon,3123050,76,chris,19947,#chrisherndon-NFL-MIN-89,780a48de-d092-4e87-9c34-8d1b45a154cc,832080,26,,,,3,832080,Miami (FL),,,['TE'],Chris,True,herndon,
,,,,,1993-09-08,5,255,,Blaine,nfl,Price,4832,,,Active,47,30943,,TE,,9999999,,andrewprice,Andrew Price,2976147,78,andrew,19736,#andrewprice-NFL-FA-47,1601519b-1111-4286-9674-5904f317c40f,693200,28,,,,,,Nevada-Las Vegas,,,['TE'],Andrew,True,price,
